IdIncident;CarrierDelay;WeatherDelay;NASDelay
12469;1131.0;5;20.00
12470;809.0;4;14.00
12471;201.0;1;4.00
12472;429.0;2;32.00
12473;533.0;3;50.00
12474;977.0;4;10.00
12475;295.0;2;109.00
12476;488.0;2;35.00
12477;820.0;4;15.00
12478;1083.0;5;19.00
12479;986.0;4;30.00
12480;319.0;2;19.00
12481;1008.0;5;4.00
12482;253.0;2;1.00
12483;429.0;2;30.00
12484;820.0;4;16.00
12485;1117.0;5;2.00
12486;319.0;2;67.00
12487;642.0;3;683.00
12488;1196.0;5;19.00
12489;1008.0;5;20.00
12490;429.0;2;24.00
12491;1131.0;5;35.00
12492;474.0;2;66.00
12493;569.0;3;12.00
12494;1208.0;5;28.00
12495;542.0;3;41.00
12496;641.0;3;26.00
12497;264.0;2;16.00
12498;542.0;3;23.00
12499;199.0;1;9.00
12500;562.0;3;75.00
12501;607.0;3;15.00
12502;533.0;3;884.00
12503;1201.0;5;214.00
12504;284.0;2;224.00
12505;413.0;2;106.00
12506;748.0;3;35.00
12507;416.0;2;27.00
12508;319.0;2;25.00
12509;645.0;3;65.00
12510;474.0;2;80.00
12511;1208.0;5;11.00
12512;912.0;4;7.00
12513;137.0;1;120.00
12514;488.0;2;50.00
12515;1092.0;5;101.00
12516;1201.0;5;10.00
12517;748.0;3;5.00
12518;1208.0;5;10.00
12519;642.0;3;19.00
12520;643.0;3;80.00
12521;474.0;2;95.00
12522;788.0;4;37.00
12523;295.0;2;37.00
12524;569.0;3;30.00
12525;641.0;3;2.00
12526;844.0;4;10.00
12527;657.0;3;3.00
12528;488.0;2;81.00
12529;284.0;2;61.00
12530;1134.0;5;56.00
12531;529.0;3;13.00
12532;1117.0;5;6.00
12533;986.0;4;76.00
12534;657.0;3;55.00
12535;488.0;2;206.00
12536;1154.0;5;1.00
12537;986.0;4;15.00
12538;474.0;2;30.00
12539;871.0;4;13.00
12540;657.0;3;99.00
12541;296.0;2;121.00
12542;286.0;2;17.00
12543;316.0;2;4.00
12544;296.0;2;13.00
12545;642.0;3;6.00
12546;612.0;3;35.00
12547;1075.0;5;59.00
12548;1208.0;5;24.00
12549;605.0;3;34.00
12550;817.0;4;4.00
12551;820.0;4;4.00
12552;319.0;2;79.00
12553;1008.0;5;63.00
12554;1251.0;6;54.00
12555;529.0;3;8.00
12556;788.0;4;25.00
12557;748.0;3;21.00
12558;1131.0;5;22.00
12559;781.0;4;5.00
12560;1208.0;5;15.00
12561;253.0;2;34.00
12562;429.0;2;109.00
12563;977.0;4;16.00
12564;1092.0;5;31.00
12565;1208.0;5;22.00
12566;199.0;1;14.00
12567;416.0;2;46.00
12568;657.0;3;121.00
12569;319.0;2;10.00
12570;645.0;3;37.00
12571;1154.0;5;9.00
12572;1154.0;5;2.00
12573;1023.0;5;52.00
12574;872.0;4;22.00
12575;201.0;1;25.00
12576;605.0;3;28.00
12577;299.0;2;34.00
12578;1208.0;5;23.00
12579;319.0;2;28.00
12580;169.0;1;17.00
12581;1196.0;5;15.00
12582;264.0;2;84.00
12583;463.0;2;53.00
12584;542.0;3;56.00
12585;1117.0;5;31.00
12586;605.0;3;72.00
12587;1208.0;5;29.00
12588;1199.0;5;26.00
12589;986.0;4;36.00
12590;416.0;2;37.00
12591;1196.0;5;24.00
12592;643.0;3;17.00
12593;463.0;2;60.00
12594;319.0;2;71.00
12595;1017.0;5;36.00
12596;977.0;4;15.00
12597;946.0;4;2.00
12598;605.0;3;30.00
12599;1083.0;5;135.00
12600;809.0;4;1094.00
12601;319.0;2;58.00
12602;1008.0;5;40.00
12603;569.0;3;11.00
12604;645.0;3;128.00
12605;569.0;3;7.00
12606;201.0;1;22.00
12607;463.0;2;47.00
12608;725.0;3;63.00
12609;733.0;3;194.00
12610;201.0;1;44.00
12611;605.0;3;29.00
12612;1083.0;5;16.00
12613;319.0;2;8.00
12614;169.0;1;54.00
12615;1196.0;5;17.00
12616;374.0;2;76.00
12617;395.0;2;32.00
12618;334.0;2;23.00
12619;569.0;3;131.00
12620;1201.0;5;54.00
12621;529.0;3;5.00
12622;463.0;2;6.00
12623;1042.0;5;176.00
12624;413.0;2;28.00
12625;416.0;2;78.00
12626;871.0;4;31.00
12627;1017.0;5;0.00
12628;612.0;3;3.00
12629;820.0;4;14.00
12630;1117.0;5;108.00
12631;319.0;2;51.00
12632;319.0;2;5.00
12633;1083.0;5;9.00
12634;169.0;1;3.00
12635;607.0;3;3.00
12636;296.0;2;27.00
12637;529.0;3;25.00
12638;195.0;1;1.00
12639;177.0;1;30.00
12640;820.0;4;205.00
12641;416.0;2;58.00
12642;645.0;3;43.00
12643;529.0;3;42.00
12644;1134.0;5;28.00
12645;1196.0;5;3.00
12646;643.0;3;51.00
12647;533.0;3;49.00
12648;569.0;3;23.00
12649;199.0;1;29.00
12650;284.0;2;29.00
12651;488.0;2;37.00
12652;528.0;3;16.00
12653;599.0;3;1.00
12654;986.0;4;346.00
12655;986.0;4;153.00
12656;1117.0;5;23.00
12657;1196.0;5;106.00
12658;196.0;1;19.00
12659;1251.0;6;26.00
12660;569.0;3;5.00
12661;1201.0;5;1.00
12662;788.0;4;59.00
12663;844.0;4;17.00
12664;463.0;2;13.00
12665;717.0;3;2.00
12666;413.0;2;71.00
12667;403.0;2;149.00
12668;284.0;2;9.00
12669;429.0;2;169.00
12670;429.0;2;12.00
12671;569.0;3;69.00
12672;912.0;4;48.00
12673;296.0;2;25.00
12674;1400.0;6;10.00
12675;195.0;1;37.00
12676;177.0;1;15.00
12677;1117.0;5;1.00
12678;416.0;2;13.00
12679;1083.0;5;25.00
12680;606.0;3;45.00
12681;1196.0;5;94.00
12682;200.0;1;88.00
12683;693.0;3;6.00
12684;871.0;4;66.00
12685;528.0;3;5.00
12686;820.0;4;48.00
12687;319.0;2;21.00
12688;606.0;3;42.00
12689;642.0;3;1.00
12690;2717.0;11;
12691;2640.0;11;
12692;987.0;4;
12693;2688.0;11;
12694;2701.0;11;
12695;2614.0;11;
12696;2677.0;11;
12697;261.0;2;
12698;2311.0;10;0.00
12699;2311.0;10;
12700;2554.0;11;
12701;2554.0;11;9.00
12702;2496.0;10;18.00
12703;1399.0;6;
12704;2537.0;11;
12705;1399.0;6;12.00
12706;2717.0;11;31.00
12707;204.0;1;
12708;503.0;3;
12709;1448.0;6;7.00
12710;234.0;1;
12711;198.0;1;
12712;95.0;1;
12713;183.0;1;
12714;123.0;1;
12715;31.0;1;
12716;82.0;1;
12717;1448.0;6;0.00
12718;2182.0;9;
12719;1533.0;7;
12720;2676.0;11;
12721;1533.0;7;16.00
12722;1542.0;7;
12723;2384.0;10;
12724;2345.0;10;
12725;548.0;3;
12726;2631.0;11;
12727;2466.0;10;
12728;1770.0;8;
12729;1448.0;6;6.00
12730;2345.0;10;0.00
12731;261.0;2;0.00
12732;696.0;3;38.00
12733;1694.0;7;
12734;696.0;3;115.00
12735;696.0;3;43.00
12736;859.0;4;
12737;2149.0;9;128.00
12738;2295.0;10;11.00
12739;1978.0;8;
12740;908.0;4;
12741;1774.0;8;
12742;1866.0;8;
12743;2520.0;11;
12744;859.0;4;0.00
12745;1715.0;7;
12746;763.0;4;9.00
12747;1660.0;7;
12748;1107.0;5;0.00
12749;1216.0;5;6.00
12750;1616.0;7;0.00
12751;1616.0;7;
12752;1024.0;5;35.00
12753;1107.0;5;33.00
12754;2086.0;9;3.00
12755;2354.0;10;4.00
12756;2534.0;11;0.00
12757;2415.0;10;0.00
12758;1953.0;8;
12759;1978.0;8;0.00
12760;2354.0;10;
12761;2149.0;9;7.00
12762;626.0;3;52.00
12763;2350.0;10;6.00
12764;2520.0;11;0.00
12765;2350.0;10;
12766;1770.0;8;0.00
12767;2415.0;10;
12768;2086.0;9;0.00
12769;1927.0;8;16.00
12770;1927.0;8;
12771;2404.0;10;
12772;2355.0;10;
12773;2562.0;11;
12774;2349.0;10;
12775;2681.0;11;
12776;2409.0;10;
12777;2777.0;11;
12778;2541.0;11;
12779;2603.0;11;
12780;2607.0;11;
12781;2797.0;11;
12782;2874.0;11;
12783;2554.0;11;0.00
12784;198.0;1;0.00
12785;82.0;1;0.00
12786;123.0;1;0.00
12787;31.0;1;0.00
12788;1448.0;6;23.00
12789;1448.0;6;75.00
12790;867.0;4;90.00
12791;183.0;1;0.00
12792;1192.0;5;
12793;2552.0;11;
12794;261.0;2;53.00
12795;2556.0;11;542.00
12796;2149.0;9;42.00
12797;873.0;4;20.00
12798;2086.0;9;
12799;2534.0;11;
12800;2732.0;11;0.00
12801;2417.0;10;
12802;2349.0;10;16.00
12803;2732.0;11;
12804;2777.0;11;0.00
12805;2640.0;11;19.00
12806;1448.0;6;9.00
12807;2676.0;11;0.00
12808;2631.0;11;0.00
12809;2466.0;10;5.00
12810;1448.0;6;11.00
12811;696.0;3;51.00
12812;1024.0;5;85.00
12813;859.0;4;54.00
12814;1774.0;8;0.00
12815;224.0;1;92.00
12816;1978.0;8;41.00
12817;2329.0;10;15.00
12818;2404.0;10;0.00
12819;2562.0;11;9.00
12820;2541.0;11;0.00
12821;2797.0;11;130.00
12822;2874.0;11;0.00
12823;2701.0;11;16.00
12824;1399.0;6;0.00
12825;160.0;1;118.00
12826;95.0;1;0.00
12827;1448.0;6;122.00
12828;1533.0;7;22.00
12829;1694.0;7;16.00
12830;550.0;3;163.00
12831;626.0;3;145.00
12832;599.0;3;16.00
12833;1180.0;5;30.00
12834;2355.0;10;0.00
12835;2349.0;10;25.00
12836;2677.0;11;0.00
12837;2409.0;10;0.00
12838;2417.0;10;0.00
12839;2607.0;11;17.00
12840;2688.0;11;0.00
12841;2614.0;11;14.00
12842;2677.0;11;5.00
12843;1721.0;7;66.00
12844;1399.0;6;7.00
12845;253.0;2;209.00
12846;2701.0;11;0.00
12847;1448.0;6;58.00
12848;1448.0;6;14.00
12849;1448.0;6;18.00
12850;261.0;2;23.00
12851;550.0;3;53.00
12852;651.0;3;48.00
12853;2422.0;10;104.00
12854;867.0;4;42.00
12855;1660.0;7;0.00
12856;2086.0;9;59.00
12857;2354.0;10;0.00
12858;689.0;3;18.00
12859;1953.0;8;46.00
12860;1448.0;6;24.00
12861;599.0;3;50.00
12862;2350.0;10;0.00
12863;2607.0;11;5.00
12864;2614.0;11;0.00
12865;2335.0;10;53.00
12866;2311.0;10;93.00
12867;2717.0;11;0.00
12868;253.0;2;5.00
12869;987.0;4;0.00
12870;571.0;3;17.00
12871;1448.0;6;8.00
12872;2182.0;9;0.00
12873;183.0;1;1.00
12874;1192.0;5;0.00
12875;933.0;4;8.00
12876;679.0;3;57.00
12877;550.0;3;27.00
12878;937.0;4;97.00
12879;224.0;1;32.00
12880;987.0;4;21.00
12881;987.0;4;118.00
12882;933.0;4;15.00
12883;937.0;4;106.00
12884;2182.0;9;20.00
12885;2640.0;11;92.00
12886;2603.0;11;0.00
12887;2797.0;11;25.00
12888;2777.0;11;6.00
12889;2688.0;11;4.00
12890;129.0;1;110.00
12891;2402.0;10;50.00
12892;2402.0;10;86.00
12893;2537.0;11;0.00
12894;2434.0;10;145.00
12895;987.0;4;22.00
12896;234.0;1;0.00
12897;198.0;1;1.00
12898;1533.0;7;12.00
12899;183.0;1;20.00
12900;2552.0;11;0.00
12901;2345.0;10;49.00
12902;954.0;4;15.00
12903;569.0;3;96.00
12904;679.0;3;20.00
12905;696.0;3;103.00
12906;954.0;4;9.00
12907;817.0;4;121.00
12908;956.0;4;19.00
12909;978.0;4;50.00
12910;2520.0;11;12.00
12911;859.0;4;246.00
12912;956.0;4;9.00
12913;224.0;1;3.00
12914;1050.0;5;10.00
12915;605.0;3;9.00
12916;978.0;4;3.00
12917;1107.0;5;12.00
12918;1660.0;7;39.00
12919;224.0;1;29.00
12920;129.0;1;45.00
12921;2086.0;9;79.00
12922;689.0;3;19.00
12923;1953.0;8;21.00
12924;2086.0;9;8.00
12925;2562.0;11;25.00
12926;2777.0;11;19.00
12927;224.0;1;9.00
12928;2402.0;10;16.00
12929;1399.0;6;23.00
12930;399.0;2;6.00
12931;571.0;3;35.00
12932;909.0;4;26.00
12933;1448.0;6;2.00
12934;1448.0;6;30.00
12935;1448.0;6;46.00
12936;1448.0;6;50.00
12937;1533.0;7;4.00
12938;1448.0;6;74.00
12939;1448.0;6;77.00
12940;2701.0;11;240.00
12941;1874.0;8;15.00
12942;908.0;4;0.00
12943;954.0;4;33.00
12944;956.0;4;20.00
12945;954.0;4;6.00
12946;1489.0;6;81.00
12947;1866.0;8;0.00
12948;93.0;1;16.00
12949;867.0;4;35.00
12950;867.0;4;26.00
12951;867.0;4;3.00
12952;1107.0;5;4.00
12953;2335.0;10;8.00
12954;2425.0;10;14.00
12955;2402.0;10;9.00
12956;1180.0;5;5.00
12957;2688.0;11;31.00
12958;978.0;4;10.00
12959;987.0;4;5.00
12960;626.0;3;23.00
12961;2345.0;10;8.00
12962;672.0;3;22.00
12963;908.0;4;42.00
12964;978.0;4;17.00
12965;1739.0;7;20.00
12966;224.0;1;79.00
12967;2335.0;10;39.00
12968;2603.0;11;24.00
12969;2732.0;11;25.00
12970;2607.0;11;21.00
12971;2378.0;10;26.00
12972;2677.0;11;45.00
12973;2378.0;10;15.00
12974;626.0;3;105.00
12975;503.0;3;0.00
12976;204.0;1;0.00
12977;1448.0;6;42.00
12978;1533.0;7;0.00
12979;1448.0;6;15.00
12980;1542.0;7;0.00
12981;1448.0;6;21.00
12982;1050.0;5;40.00
12983;605.0;3;18.00
12984;550.0;3;32.00
12985;224.0;1;76.00
12986;933.0;4;35.00
12987;129.0;1;17.00
12988;1024.0;5;22.00
12989;954.0;4;22.00
12990;1216.0;5;33.00
12991;1660.0;7;26.00
12992;1024.0;5;104.00
12993;1024.0;5;15.00
12994;1978.0;8;20.00
12995;2404.0;10;5.00
12996;605.0;3;44.00
12997;2384.0;10;23.00
12998;224.0;1;62.00
12999;1721.0;7;5.00
13000;1721.0;7;12.00
13001;253.0;2;58.00
13002;1533.0;7;15.00
13003;1694.0;7;29.00
13004;679.0;3;61.00
13005;224.0;1;67.00
13006;129.0;1;21.00
13007;1866.0;8;17.00
13008;2556.0;11;34.00
13009;2556.0;11;22.00
13010;2556.0;11;15.00
13011;2556.0;11;16.00
13012;2556.0;11;21.00
13013;2556.0;11;36.00
13014;2556.0;11;27.00
13015;2556.0;11;71.00
13016;2556.0;11;19.00
13017;2556.0;11;24.00
13018;2556.0;11;26.00
13019;2556.0;11;48.00
13020;2556.0;11;183.00
13021;2762.0;11;
13022;2762.0;11;20.00
13023;2762.0;11;32.00
13024;2762.0;11;30.00
13025;2762.0;11;24.00
13026;2762.0;11;15.00
13027;2762.0;11;27.00
13028;2762.0;11;49.00
13029;2762.0;11;0.00
13030;2762.0;11;21.00
13031;2762.0;11;38.00
13032;2762.0;11;19.00
13033;2556.0;11;17.00
13034;2556.0;11;69.00
13035;2398.0;10;21.00
13036;2398.0;10;25.00
13037;2398.0;10;22.00
13038;2398.0;10;36.00
13039;2398.0;10;16.00
13040;2398.0;10;37.00
13041;2614.0;11;16.00
13042;2614.0;11;25.00
13043;2614.0;11;27.00
13044;2614.0;11;33.00
13045;2614.0;11;36.00
13046;2614.0;11;20.00
13047;2614.0;11;77.00
13048;2614.0;11;38.00
13049;2614.0;11;23.00
13050;2614.0;11;24.00
13051;2614.0;11;15.00
13052;2614.0;11;46.00
13053;2762.0;11;16.00
13054;2762.0;11;17.00
13055;2762.0;11;33.00
13056;2762.0;11;342.00
13057;2762.0;11;22.00
13058;2762.0;11;29.00
13059;2762.0;11;36.00
13060;2462.0;10;
13061;2462.0;10;23.00
13062;2462.0;10;49.00
13063;2462.0;10;93.00
13064;2462.0;10;99.00
13065;2462.0;10;0.00
13066;2462.0;10;39.00
13067;2462.0;10;47.00
13068;2462.0;10;1.00
13069;2462.0;10;25.00
13070;2462.0;10;12.00
13071;2462.0;10;21.00
13072;2677.0;11;31.00
13073;2677.0;11;12.00
13074;2677.0;11;18.00
13075;2677.0;11;77.00
13076;2677.0;11;28.00
13077;2677.0;11;33.00
13078;2677.0;11;19.00
13079;2677.0;11;17.00
13080;2677.0;11;3.00
13081;2677.0;11;16.00
13082;2677.0;11;8.00
13083;2677.0;11;25.00
13084;2677.0;11;10.00
13085;2677.0;11;32.00
13086;2349.0;10;74.00
13087;2349.0;10;17.00
13088;2349.0;10;53.00
13089;2349.0;10;21.00
13090;2349.0;10;27.00
13091;2349.0;10;64.00
13092;2349.0;10;19.00
13093;2349.0;10;42.00
13094;2349.0;10;35.00
13095;2349.0;10;50.00
13096;2349.0;10;30.00
13097;2349.0;10;10.00
13098;2349.0;10;38.00
13099;2349.0;10;0.00
13100;2349.0;10;4.00
13101;2349.0;10;24.00
13102;2349.0;10;23.00
13103;2349.0;10;26.00
13104;2349.0;10;36.00
13105;2349.0;10;14.00
13106;2349.0;10;51.00
13107;2349.0;10;32.00
13108;2603.0;11;74.00
13109;2603.0;11;20.00
13110;2603.0;11;39.00
13111;2603.0;11;15.00
13112;2603.0;11;35.00
13113;2603.0;11;27.00
13114;2603.0;11;44.00
13115;2603.0;11;18.00
13116;2603.0;11;31.00
13117;2603.0;11;16.00
13118;2603.0;11;10.00
13119;2603.0;11;21.00
13120;2603.0;11;19.00
13121;2603.0;11;34.00
13122;2640.0;11;25.00
13123;2640.0;11;16.00
13124;2640.0;11;36.00
13125;2640.0;11;50.00
13126;2640.0;11;360.00
13127;2640.0;11;44.00
13128;2640.0;11;106.00
13129;2640.0;11;0.00
13130;2640.0;11;17.00
13131;2640.0;11;18.00
13132;2640.0;11;33.00
13133;2640.0;11;21.00
13134;2640.0;11;3.00
13135;2640.0;11;24.00
13136;2640.0;11;30.00
13137;2640.0;11;20.00
13138;2640.0;11;2.00
13139;2640.0;11;31.00
13140;2640.0;11;9.00
13141;2640.0;11;6.00
13142;2640.0;11;26.00
13143;2640.0;11;13.00
13144;2640.0;11;8.00
13145;2486.0;10;19.00
13146;2486.0;10;52.00
13147;2486.0;10;23.00
13148;2486.0;10;25.00
13149;2486.0;10;34.00
13150;2486.0;10;20.00
13151;2486.0;10;54.00
13152;2486.0;10;32.00
13153;2486.0;10;18.00
13154;2486.0;10;35.00
13155;2486.0;10;39.00
13156;2917.0;11;
13157;2917.0;11;37.00
13158;2917.0;11;43.00
13159;2917.0;11;26.00
13160;2917.0;11;22.00
13161;2917.0;11;28.00
13162;2917.0;11;31.00
13163;2917.0;11;30.00
13164;2917.0;11;18.00
13165;2917.0;11;16.00
13166;2917.0;11;29.00
13167;2917.0;11;24.00
13168;2917.0;11;169.00
13169;2917.0;11;68.00
13170;2917.0;11;0.00
13171;2917.0;11;47.00
13172;2917.0;11;7.00
13173;2917.0;11;41.00
13174;2917.0;11;115.00
13175;2562.0;11;29.00
13176;2562.0;11;34.00
13177;2562.0;11;217.00
13178;2562.0;11;16.00
13179;2562.0;11;17.00
13180;2562.0;11;72.00
13181;2562.0;11;40.00
13182;2562.0;11;30.00
13183;2562.0;11;45.00
13184;2562.0;11;15.00
13185;2562.0;11;198.00
13186;2562.0;11;3.00
13187;2562.0;11;10.00
13188;2562.0;11;26.00
13189;2562.0;11;0.00
13190;2562.0;11;13.00
13191;2562.0;11;11.00
13192;2562.0;11;22.00
13193;2562.0;11;27.00
13194;2562.0;11;24.00
13195;2562.0;11;33.00
13196;2562.0;11;48.00
13197;2562.0;11;37.00
13198;2338.0;10;18.00
13199;2338.0;10;17.00
13200;2338.0;10;25.00
13201;2338.0;10;106.00
13202;2338.0;10;45.00
13203;2338.0;10;87.00
13204;2417.0;10;50.00
13205;2417.0;10;17.00
13206;2417.0;10;22.00
13207;2417.0;10;141.00
13208;2417.0;10;23.00
13209;2417.0;10;19.00
13210;2417.0;10;48.00
13211;2417.0;10;128.00
13212;2417.0;10;61.00
13213;2417.0;10;38.00
13214;2417.0;10;46.00
13215;2417.0;10;37.00
13216;2417.0;10;52.00
13217;2417.0;10;20.00
13218;2417.0;10;28.00
13219;2417.0;10;33.00
13220;2417.0;10;62.00
13221;2417.0;10;112.00
13222;2417.0;10;35.00
13223;2355.0;10;18.00
13224;2355.0;10;142.00
13225;2355.0;10;27.00
13226;2355.0;10;30.00
13227;2355.0;10;12.00
13228;2355.0;10;16.00
13229;2355.0;10;19.00
13230;2409.0;10;31.00
13231;2409.0;10;30.00
13232;2409.0;10;218.00
13233;2409.0;10;65.00
13234;2409.0;10;25.00
13235;2409.0;10;32.00
13236;2409.0;10;16.00
13237;2409.0;10;22.00
13238;2409.0;10;105.00
13239;2409.0;10;73.00
13240;2409.0;10;81.00
13241;2409.0;10;21.00
13242;2409.0;10;52.00
13243;2409.0;10;17.00
13244;2409.0;10;24.00
13245;2409.0;10;34.00
13246;2409.0;10;254.00
13247;2409.0;10;7.00
13248;2409.0;10;117.00
13249;2409.0;10;19.00
13250;2409.0;10;23.00
13251;2409.0;10;27.00
13252;2409.0;10;35.00
13253;2409.0;10;8.00
13254;2409.0;10;1264.00
13255;4983.0;11;
13256;4983.0;11;55.00
13257;4983.0;11;16.00
13258;4983.0;11;32.00
13259;4983.0;11;29.00
13260;4983.0;11;105.00
13261;2504.0;11;33.00
13262;2504.0;11;28.00
13263;2504.0;11;108.00
13264;2504.0;11;18.00
13265;2504.0;11;41.00
13266;2504.0;11;15.00
13267;2504.0;11;24.00
13268;2504.0;11;1.00
13269;2504.0;11;30.00
13270;2504.0;11;34.00
13271;2504.0;11;2.00
13272;2615.0;11;20.00
13273;2615.0;11;35.00
13274;2615.0;11;22.00
13275;2615.0;11;55.00
13276;2615.0;11;38.00
13277;2615.0;11;52.00
13278;2615.0;11;125.00
13279;2615.0;11;28.00
13280;2615.0;11;29.00
13281;2615.0;11;15.00
13282;2615.0;11;19.00
13283;2615.0;11;6.00
13284;2615.0;11;1.00
13285;2615.0;11;3.00
13286;2615.0;11;14.00
13287;2615.0;11;24.00
13288;2615.0;11;17.00
13289;2615.0;11;36.00
13290;216.0;1;
13291;216.0;1;3.00
13292;216.0;1;21.00
13293;216.0;1;31.00
13294;102.0;1;
13295;102.0;1;26.00
13296;163.0;1;
13297;121.0;1;
13298;121.0;1;0.00
13299;102.0;1;25.00
13300;163.0;1;0.00
13301;102.0;1;22.00
13302;100.0;1;16.00
13303;100.0;1;8.00
13304;100.0;1;4.00
13305;163.0;1;14.00
13306;163.0;1;31.00
13307;163.0;1;8.00
13308;163.0;1;9.00
13309;163.0;1;29.00
13310;216.0;1;15.00
13311;216.0;1;0.00
13312;216.0;1;1.00
13313;102.0;1;19.00
13314;102.0;1;6.00
13315;102.0;1;18.00
13316;102.0;1;0.00
13317;102.0;1;1.00
13318;163.0;1;42.00
13319;163.0;1;2.00
13320;163.0;1;16.00
13321;163.0;1;11.00
13322;216.0;1;6.00
13323;216.0;1;2.00
13324;216.0;1;16.00
13325;216.0;1;4.00
13326;216.0;1;11.00
13327;102.0;1;11.00
13328;100.0;1;529.00
13329;100.0;1;12.00
13330;100.0;1;24.00
13331;163.0;1;5.00
13332;163.0;1;15.00
13333;163.0;1;3.00
13334;163.0;1;1.00
13335;163.0;1;25.00
13336;163.0;1;23.00
13337;163.0;1;7.00
13338;121.0;1;10.00
13339;121.0;1;7.00
13340;121.0;1;12.00
13341;102.0;1;12.00
13342;102.0;1;2.00
13343;100.0;1;15.00
13344;163.0;1;6.00
13345;216.0;1;41.00
13346;216.0;1;25.00
13347;216.0;1;76.00
13348;216.0;1;9.00
13349;216.0;1;28.00
13350;216.0;1;5.00
13351;102.0;1;15.00
13352;100.0;1;11.00
13353;100.0;1;13.00
13354;100.0;1;18.00
13355;100.0;1;9.00
13356;163.0;1;64.00
13357;100.0;1;29.00
13358;163.0;1;46.00
13359;163.0;1;24.00
13360;163.0;1;44.00
13361;121.0;1;2.00
13362;121.0;1;193.00
13363;121.0;1;3.00
13364;216.0;1;7.00
13365;102.0;1;3.00
13366;100.0;1;5.00
13367;100.0;1;66.00
13368;100.0;1;23.00
13369;163.0;1;37.00
13370;216.0;1;22.00
13371;216.0;1;39.00
13372;216.0;1;12.00
13373;102.0;1;10.00
13374;100.0;1;7.00
13375;100.0;1;2.00
13376;102.0;1;39.00
13377;201.0;1;21.00
13378;201.0;1;3.00
13379;201.0;1;6.00
13380;201.0;1;8.00
13381;102.0;1;8.00
13382;100.0;1;31.00
13383;100.0;1;1.00
13384;201.0;1;15.00
13385;201.0;1;7.00
13386;201.0;1;35.00
13387;216.0;1;33.00
13388;216.0;1;35.00
13389;216.0;1;23.00
13390;216.0;1;8.00
13391;102.0;1;58.00
13392;102.0;1;7.00
13393;100.0;1;14.00
13394;84.0;1;15.00
13395;216.0;1;78.00
13396;216.0;1;29.00
13397;216.0;1;46.00
13398;201.0;1;9.00
13399;201.0;1;71.00
13400;100.0;1;43.00
13401;163.0;1;10.00
13402;84.0;1;21.00
13403;84.0;1;1.00
13404;84.0;1;8.00
13405;84.0;1;156.00
13406;100.0;1;79.00
13407;100.0;1;19.00
13408;163.0;1;4.00
13409;163.0;1;50.00
13410;216.0;1;18.00
13411;216.0;1;43.00
13412;102.0;1;5.00
13413;102.0;1;91.00
13414;102.0;1;21.00
13415;102.0;1;42.00
13416;102.0;1;16.00
13417;102.0;1;73.00
13418;102.0;1;29.00
13419;163.0;1;35.00
13420;163.0;1;54.00
13421;163.0;1;12.00
13422;102.0;1;43.00
